Scenario,Demand1,Demand2,Demand3,Gen1,Gen2,Gen3,Cost
232.0,116.54522212961024,93.24952885690449,86.17450861096809,64.99095870516351,165.98734218716626,64.99095870515296,7239.1470066792035
233.0,124.2456040741927,91.30357730206343,82.07294147289707,65.47709495565499,166.66793293785392,65.47709495564428,7269.97803929382
234.0,118.46417112775683,75.37658707755897,82.53499881891071,59.22816383067551,157.9194293628854,59.22816383066555,6877.095612562882
235.0,144.5984092955978,82.89415379898892,112.3949778341854,77.90810027319036,184.07134038240216,77.9081002731795,8073.645896725749
236.0,115.18562619055055,97.26010888895718,110.40911439558747,72.89848513975537,177.05787919559447,72.89848513974529,7746.23354784202
237.0,128.82554962431377,88.86304754200634,96.47363656589074,70.34183345067203,173.47856683087744,70.34183345066138,7580.98058634371
238.0,118.95473066171981,107.18116576991304,113.22477631150917,77.75313904212273,183.85439465890698,77.75313904211227,8063.446511208831
239.0,143.6010764266605,74.97188893942179,109.23469900814577,74.35519540420637,179.09727356582584,74.35519540419581,7840.946737571616
240.0,142.53361827284152,77.24932264662641,82.65985069467109,66.89493871006292,168.65291419402453,66.89493871005153,7360.155479154001
241.0,134.64482597160236,92.97892452719648,113.67315107033087,78.32261810858965,184.65166535196104,78.32261810857902,8100.95149823957
242.0,110.59089506505158,101.81069247439561,88.06509280190978,66.3137295121855,167.83922131699651,66.31372951217493,7323.143225836897
243.0,111.54623771462818,76.57063191723972,112.58298880925528,66.38231130623299,167.9352358286664,66.38231130622376,7327.507268031438
244.0,131.607888827848,90.92261699076477,94.3532193649401,71.14227211283168,174.5991809579004,71.14227211282073,7632.584296060007
245.0,140.08802163252432,85.69780429690542,112.66397757886308,77.4852363259905,183.4793308563225,77.4852363259798,8045.824220600753
246.0,122.56539634280874,85.0777771769963,98.50719142678426,67.98540145490053,170.1795620367985,67.9854014548902,7429.771284204237
247.0,117.05511496656568,99.90437520705004,100.10881560369917,71.19656052276156,174.67518473180232,71.19656052275096,7636.088648581249
248.0,114.2885078058727,105.98298293098273,95.35564885492846,70.77268811525278,174.08176336128935,70.77268811524173,7608.742319943661
249.0,126.74211444455955,106.25888443858187,104.96951983655968,77.34427021169931,183.28197829631344,77.3442702116883,8036.557140807235
250.0,109.67592162833456,107.59328494453901,105.10832212285672,72.75809667523663,176.86133534526724,72.7580966752264,7737.127038583304
251.0,118.39622458628344,75.57088290653549,111.76100757081184,67.86121031285299,170.00569443793412,67.86121031284362,7421.831421914122
252.0,129.80291023714054,91.33844367905286,115.7557033220383,77.02854624656057,182.83996474512097,77.02854624655014,8015.815246962085
253.0,136.54388844898122,76.06699518931005,92.46888271182193,67.67051951476067,169.7387273206025,67.67051951474994,7409.645780176471
254.0,114.93956559257863,99.75785170290708,81.34129738943118,65.0113866720562,166.0159413408152,65.0113866720454,7240.4416540701295
255.0,127.79558739485266,100.49834742962761,115.07062547046998,78.93075302794861,185.5030542390634,78.93075302793817,8141.07047566674
256.0,118.6832699486363,102.85029218688052,84.42526947820829,67.92906812170605,170.10069537032413,67.92906812169491,7426.169383973687
257.0,138.8580916693807,75.09954649327929,95.89149162241469,69.07327346621992,171.7025828526453,69.07327346620941,7499.447295394528
258.0,136.89181463118214,75.99669709395096,89.17005580930567,66.78193162779759,168.4947042788543,66.78193162778682,7352.953985528979
259.0,133.89010273572265,98.80146146184298,105.6459053154119,77.45219691560393,183.43307568178042,77.45219691559312,8043.651877925825
260.0,132.757937778684,91.70897773390385,90.0719623562781,70.45261113792401,173.63365559302918,70.45261113791275,7588.115071650316
261.0,118.82783974015678,77.26390867205703,116.33802245334513,69.83228554871444,172.76519976813947,69.83228554870497,7548.193942575033
262.0,128.33567179064482,86.0340566705456,98.48023214576531,69.95587076677332,172.93821907341962,69.9558707667627,7556.141440075054
263.0,142.89133358447262,76.13405612464321,103.44919328067189,72.78664205584168,176.90129887811514,72.78664205583087,7738.978373766563
264.0,125.23554715537864,94.45816941738592,80.72440735283362,66.29944821343328,167.81922749874275,66.2994482134221,7322.234581423918
265.0,139.88495635776604,107.28473129934449,102.60532734356836,80.81618088257584,188.142653235539,80.81618088256401,8265.90070981061
266.0,132.8660329550757,106.89997524709183,108.28954537253594,80.31045693375913,187.43463970719634,80.3104569337479,8232.351359345155
267.0,111.10156171657046,93.05153440667253,104.26860185531424,68.65344058194985,171.11481681466745,68.65344058193989,7472.531144514063
268.0,121.96522685209544,99.45776942498891,117.37468059076059,77.58755201997627,183.62257282790264,77.58755201996595,8052.55280036603
269.0,142.02274051627106,88.03357485616529,84.52952183363021,70.46642270768906,173.65299179069984,70.4664227076776,7589.004750712318
270.0,144.39364795849337,103.55592345783737,84.98650724813068,75.86355254839432,181.20897356768492,75.86355254838212,7939.4437031876205
271.0,141.8336753046949,104.79585448248514,100.75352228504289,80.1126623742063,187.15772732382194,80.11266237419463,8219.243062722466
272.0,128.65101742979718,85.96010815480521,82.19046555288125,65.23576209928162,166.3300669389312,65.23576209927079,7254.666950377356
273.0,118.40788966583604,102.11413794392045,80.18528092018411,66.38450250882815,167.93830351229528,66.38450250881715,7327.6467148512365
274.0,118.33996686764577,85.92674774363773,101.49582411751692,67.87133492025652,170.01986888829725,67.87133492024658,7422.47860441898
275.0,141.79422465651044,83.85383977463844,93.8781280758491,71.9194683844332,175.68725573814254,71.9194683844222,7682.80631319766
276.0,134.50004992438994,88.08871763559229,88.98419291759927,69.58028249342847,172.41239549073578,69.5802824934172,7531.997182933005
277.0,123.09758064530774,75.634280815192,87.05547946024893,61.996276741417454,161.79478743792373,61.99627674140742,7050.214962807793
278.0,124.9347109095792,86.75701798018191,116.593836042724,74.49575439192878,179.2940561486375,74.49575439191878,7850.107052601602
279.0,119.49575596466532,93.22353401112174,105.29057151678121,71.47348867430647,175.06288414396582,71.47348867429594,7653.973274716123
280.0,105.52377826353334,96.54149488066842,87.12143867479006,62.996091711489264,163.19452839602326,62.99609171147927,7113.102598036433
281.0,143.4428126987782,75.94650911012452,96.58496494908096,70.8747902229582,174.22470631207813,70.87479022294733,7615.326358016381
282.0,108.41398672314575,109.87497007383789,100.08780041324971,71.58139917950231,175.21395885123908,71.58139917949187,7660.946324801948
283.0,128.81540069280175,72.6830590955371,109.99841881596711,69.55790547187559,172.38106766056455,69.55790547186577,7530.559549802305
284.0,113.39622372382343,105.92217157762855,88.20558561928028,68.3894061531785,170.74516861438588,68.38940615316781,7455.6206690140125
285.0,112.62750882654666,71.46198671392379,98.88267780439998,61.168286277923116,160.63560078903336,61.16828627791389,6998.279040408963
286.0,127.59364533050466,72.6283455771341,111.02110466780042,69.48326340456175,172.27656876632537,69.48326340455202,7525.764788278013
287.0,123.13155338992111,90.9756107731032,97.63050987752912,69.6287276590079,172.4802187225481,69.62872765899739,7535.109915515265
288.0,121.03052243501304,92.38561325232871,86.2096098372285,66.06639574254233,167.49295403949628,66.0663957425316,7307.412158006533
289.0,112.27712521981084,104.47142484054069,117.84461848534531,76.35093192522666,181.89130469525355,76.3509319252166,7971.362577702113
290.0,119.93237265119012,80.82978692574216,105.75998172956062,68.09474744310712,170.33264642028854,68.09474744309723,7436.764488310341
291.0,121.34936684392386,71.0154542264138,86.24610389464762,59.885566166192774,158.83979263260977,59.885566166182706,6918.07782901087
292.0,133.6388891538959,96.35695767640605,81.08383970013934,69.43520192074062,172.20928268897163,69.4352019207289,7522.6780376580045
293.0,113.87888647731798,79.24299186352286,106.87570974394913,66.17576120142935,167.6460656819407,66.17576120141986,7314.366647751624
294.0,105.78842151017457,74.16434327938295,111.99664341492758,63.80864947192727,164.33210926063938,63.80864947191839,7164.352087822492
295.0,112.14178648217334,96.10984431407499,89.52731124186906,65.5232182465265,166.73250554507462,65.52321824651618,7272.905541288654
296.0,108.97765571037381,79.72688763997816,108.89067727422636,65.46918253666102,166.65685555126544,65.46918253665183,7269.475869032595
297.0,139.22785872425143,103.20879458267967,95.88734118473819,77.44823367404351,183.42752714359412,77.44823367403161,8043.391308581322
298.0,131.72340546282584,78.19937181663283,91.72590921044053,66.66137837940354,168.3259297311027,66.66137837939287,7345.274285128694
299.0,140.8534327408448,70.52007694042945,83.42034123417872,64.64525026927234,165.5033503769191,64.64525026926152,7217.249361733807
300.0,113.31545020584109,71.06128815495279,87.25741740359189,57.83357522483963,155.96700531471618,57.83357522482992,6790.429911162501
301.0,128.32166243878768,86.85698202369991,115.706868443079,75.26044497224694,180.36462296108272,75.26044497223685,7900.008305353632
302.0,137.69774246953764,83.67269406791505,90.3769373372517,69.63158055140562,172.4842127719041,69.63158055139462,7535.293235480545
303.0,120.18769632669068,93.6117977005923,90.72254563291506,67.50648225302118,169.5090751541663,67.50648225301047,7399.168908818783
304.0,129.96595631396536,86.37646608764962,102.0818872340792,71.59538518699054,175.23353926172354,71.59538518698008,7661.850246478119
305.0,122.44506116541267,81.7786303816767,117.93813227848626,72.69465406636687,176.77251569285164,72.69465406635713,7733.012969263039
306.0,135.54423176639042,75.6045270306581,114.73871903591652,73.79043465677573,178.3066085194238,73.79043465676546,7804.178856592952
307.0,124.49724792998055,105.78208907576365,111.99421023789262,78.60986683638625,185.05381357087523,78.60986683637535,8119.892671470289
308.0,122.00854017876934,70.8987723328047,90.74709437539784,61.36894320207106,160.91652048283947,61.368943202061274,7010.853315767493
309.0,126.66536858643468,95.33912879304589,90.31550741732809,69.80000141084827,172.72000197512327,69.80000141083707,7546.118298701895
310.0,110.57424296291296,103.39720947197196,119.37608722814208,75.98457048914706,181.37839868474262,75.98457048913724,7947.3650464154925
311.0,126.02760729210743,76.86717143393214,90.89229306077476,64.34913876084882,165.08879426512692,64.34913876083854,7198.511346763791
312.0,105.73562706189867,106.57195226241996,84.71004331560565,65.29930077647006,166.4190210869947,65.29930077645943,7258.697014115082
313.0,128.06065902057014,80.96220882748824,102.16712010063173,69.46764351434192,172.25470092001643,69.46764351433173,7524.761551995547
314.0,131.05681553407456,103.18967214828807,88.25685087042413,72.7950995743717,176.9131394040548,72.79509957436026,7739.526923189951
315.0,105.43983314633923,75.47542520275229,116.0007456739242,65.26941294796562,166.37717812709315,65.26941294795691,7256.8012249226485
316.0,139.95560310250062,93.89652408681233,104.02067441734613,77.31552988433396,183.24174183800227,77.31552988432277,8034.668222654869
317.0,131.60146698185022,77.01485114493798,116.5764778369984,73.58611645995836,178.02056304387975,73.58611645994841,7790.891993651197
318.0,121.75082099568293,85.3255411299799,100.75670821131351,68.48031480501432,170.87244072695788,68.48031480500411,7461.441549757944
319.0,106.87863867100221,76.65133475024318,109.52134465705481,64.13274061128479,164.78583685573946,64.13274061127585,7184.828172597781
320.0,108.31194671700506,94.12608437865552,89.81396438725284,63.897645730289916,164.45670402234387,63.897645730279585,7169.9728814074115
321.0,120.57182456167907,81.547749470828,94.22690865859796,65.10190667387555,166.14266934336413,65.10190667386532,7246.179426011358
322.0,133.7618362073698,81.88486862492701,102.65618561187588,71.55967366007249,175.18354312403838,71.55967366006178,7659.542269003088
323.0,124.04201608796399,96.54684661450592,117.47318957299032,77.3711918457454,183.31966858397965,77.37119184573511,8038.326670522066
324.0,134.30288388841,78.59761514363026,81.24732540245138,64.45524248075439,165.2373394729937,64.45524248074355,7205.223699082781
325.0,115.490561771993,93.8031172280102,82.05703253937001,63.63256221748421,164.0855871044152,63.6325622174737,7153.2352762495975
326.0,124.85464988804945,93.87371395667557,93.36975563267843,69.73474102278755,172.62863743183902,69.73474102277677,7541.923119005813
327.0,135.8364881498329,74.26393012535087,83.00551126943235,64.14880280726148,164.8083239301039,64.14880280725068,7185.843502601766
328.0,134.12755024814413,89.81965264824794,107.53609585710944,75.43626433928712,180.61077007493793,75.43626433927643,7911.497455157046
329.0,122.39309354414985,79.85608132956428,112.76409270696799,70.59213752375088,173.82899253318993,70.59213752374124,7597.1044023023405
330.0,136.97663515875917,97.78785883417707,90.8858054891985,73.72067631829758,178.20894684555114,73.72067631828601,7799.6415609536525
331.0,128.60922667476348,84.43895587760107,83.66328293306536,65.20925455455988,166.29295637632097,65.209254554549,7252.985885215423
332.0,141.69254301848972,75.47274523675846,118.0094941528321,76.52199482592742,182.13079275623562,76.52199482591716,7982.576350012549
333.0,122.84023091831823,77.40531715354479,101.67603789513433,66.74164293149062,168.4383001040259,66.74164293148083,7350.387134498422
334.0,139.91783343505634,99.28899545638245,112.262445914458,81.31449258999228,188.84028962592328,81.31449258998121,8299.005968420086
335.0,131.3513346684287,97.6910625807141,113.96782606261277,78.82653626818556,185.35715077539504,78.82653626817492,8134.190242143768
336.0,114.98672035436743,89.57699854572562,88.8483776727841,64.23885193322043,164.93439270644657,64.23885193321007,7191.5366338937665
337.0,144.50672031986588,107.76237358746454,81.57707245474023,76.13122540063243,181.5837155608179,76.13122540062027,7956.9682188220995
338.0,133.22300690062752,107.00993269662663,87.22301380509334,74.25175100071343,178.95245140093246,74.25175100070156,7834.207605574056
339.0,127.71780922210517,106.61953190352168,81.35783914343196,70.79270007915763,174.10978011075497,70.79270007914614,7610.032631839743
340.0,132.8968106898736,81.89396029490203,116.97584781506121,75.51959376467943,180.72743127048818,75.5195937646692,7916.944782832028
341.0,143.8423298066147,107.77065956453735,98.96856866629855,81.05339942280287,188.47475919185655,81.05339942279117,8281.654389282277
342.0,139.48170603957254,103.7819759414028,92.76401892973023,76.7728532090541,182.48199449260912,76.77285320904232,7999.03107189482
343.0,138.1566189660271,71.48030538861971,103.85079513928213,70.14344691000042,173.20082567393845,70.14344690999002,7568.209611757056
344.0,114.20035349150812,74.82267543109116,83.07812806516837,57.970928525834445,156.15929993610854,57.97092852582457,6798.949193171121
345.0,132.8515510351256,83.59499855072265,108.99067086115046,73.6580060138447,178.12120841931954,73.65800601383437,7795.566082818544
346.0,107.6142536319577,82.61161351322441,101.5796516950135,63.76632907066612,164.27286069887253,63.76632907065687,7161.67976024642
347.0,136.62892659355853,82.7501001172828,105.03565505748037,73.35725934364585,177.7001630810406,73.35725934363516,7776.018796373239
348.0,140.43910992944748,94.63452752729218,89.31837899014535,73.35059307263597,177.69083030162466,73.3505930726243,7775.585711493984
349.0,105.97603126226151,104.80395495603719,80.85077643401549,63.714930191878814,164.20090226856715,63.714930191868184,7158.43462953914
350.0,139.98806690736797,91.15748536108848,117.56270794051585,80.50242947324942,187.7034012624842,80.50242947323865,8245.080940718533
351.0,136.9513294309466,109.9173644213335,94.0284726180684,78.20504896189038,184.48706854657945,78.20504896187862,8093.203522889017
352.0,135.68753155724508,86.07723654436968,99.19502481215636,72.34111556289571,176.27756178799035,72.34111556288504,7710.101056190444
353.0,130.1002185287348,104.94708456745354,119.36333876797181,82.17960054830499,190.05144076756113,82.17960054829403,8356.591566207806
354.0,135.73093655458072,86.71067128669335,96.85428009108281,71.85173174483272,175.5924244427021,71.85173174482198,7678.424631955482
355.0,134.50329206355565,79.55108583073209,84.41896452525579,65.72745365282847,167.0184351138973,65.72745365281767,7285.873481475666
356.0,119.18488630563107,81.48955966616327,91.85232481823961,63.97846199708982,164.5698467958644,63.97846199707964,7175.078352523896
357.0,114.3443100419964,71.68372758545448,80.71495738933655,56.39499853436963,153.952997948058,56.394998534359765,6701.418611094228
358.0,144.50889558944127,87.1109253494345,95.37306588638727,74.11555494862907,178.761776928016,74.11555494861791,7825.337896583308
359.0,132.18589130772278,78.73015551460257,117.99844735800902,74.68073358247258,179.5530270153993,74.68073358246244,7862.167992097938
360.0,136.4538005766221,73.57644009249039,96.70323103139714,68.15690344134764,170.41966481782464,68.15690344133728,7440.740679442461
361.0,140.16473230248658,107.7892808916564,98.69606044999479,79.8970804835932,186.85591267696313,79.8970804835814,8204.96444298684
362.0,129.53645556842832,76.681357843683,119.64674504547907,73.78369366401813,178.29717112956376,73.78369366400848,7803.740361370741
363.0,114.26686805533774,107.70927096540503,105.98586595969473,74.40058970015068,179.16082558014656,74.40058970014019,7843.904700290161
364.0,129.30947179515437,90.50754044066034,89.22679246871034,68.83641314841165,171.37097840771258,68.83641314840075,7484.257679560804
365.0,112.06112128022033,78.81944836280701,87.45753048577018,59.80532356731389,158.7274529941794,59.80532356730416,6913.071126341281
366.0,136.18337894267012,84.00501036666921,82.31370706253585,66.91238128586753,168.6773338001511,66.91238128585651,7361.267242019522
367.0,143.76410520563246,105.35143539853703,117.11009132780852,85.65459762707535,194.91643667783848,85.65459762706412,8589.339279990563
368.0,144.7963129058574,76.95580996877949,95.84968075610635,71.35347165612292,174.8948603185085,71.35347165611181,7646.220520195535
369.0,135.32953902816365,97.8408247221517,86.1558362535942,71.86064705999596,175.60490588392906,71.8606470599845,7679.001287186235
370.0,137.6333249996247,78.97762287346643,88.95270459290492,67.81283896060874,169.93797454478926,67.81283896059797,7418.739710365497
371.0,126.47897691573654,93.71759739366813,103.20344831351244,73.05883018323274,177.2823622564621,73.05883018322221,7756.639161312532
372.0,108.65947349591019,105.09843450521521,90.62400170354825,67.46526756021981,169.45137458424438,67.4652675602094,7396.537379097564
373.0,110.18059685131217,105.54992319475909,118.22605992919014,76.16369999274556,181.62917998978017,76.16369999273562,7959.095255143494
374.0,139.48510469061802,102.38064298899512,106.20967922556088,80.31630203095646,187.44282284327247,80.316302030945,8232.738840584787
375.0,127.03429482436557,73.4794703964564,96.33812852282794,65.25055698344734,166.35077977676528,65.25055698343725,7255.605275923578
376.0,119.90754068049256,80.39015135041305,108.9368045475434,68.89249899368247,171.44949859109397,68.89249899367256,7487.85344363146
377.0,124.83502940315083,73.24184863630592,88.80732807799245,62.318884152211766,162.24643781303584,62.31888415220154,7070.48593601368
378.0,132.33035054638384,73.04523437961201,114.04827656195076,71.88937102588778,175.6451194361811,71.88937102587768,7680.859296969495
379.0,124.80586108055897,89.22346309306592,103.6963113863807,71.3898928117879,174.9458499364401,71.3898928117775,7648.572932348388
380.0,137.98723863700596,83.91236831608772,107.12064610236254,74.71183913397962,179.59657478750762,74.71183913396892,7864.196763757143
381.0,127.62927855983165,80.68113080677685,115.14519945420632,73.07517906496676,177.30525069089126,73.07517906495674,7757.700399231812
382.0,136.89704086427713,96.33807338633702,114.02326916376967,80.07599512190004,187.10639317059469,80.07599512188905,8216.81385871681
383.0,139.6917680383921,98.3345190686014,113.48053313454687,81.3255353651816,188.85574951118818,81.32553536517051,8299.740128894413
384.0,132.89885846677134,97.20563087041202,104.74445512860737,76.42616013701966,181.99662419176246,76.42616013700862,7976.293364139683
385.0,135.10866558230566,76.34420421172295,115.23483036795713,74.02579416531118,178.63611183137354,74.025794165301,7819.494195241324
386.0,139.8737411098093,71.16989132138237,113.03267002259051,73.25773601583955,177.56083042211313,73.25773601582947,7769.55398516948
387.0,110.1547946989378,83.40475417036568,109.74033025166432,67.14702327089341,169.0058325791902,67.14702327088409,7376.228591104562
388.0,111.43039584193232,102.71868096476248,113.28536711830968,74.24542468384651,178.94359455732152,74.24542468383639,7833.795528708106
389.0,125.29870935043346,70.25543486867335,91.48152532699652,62.36343221946293,162.30880510718757,62.36343221945278,7073.286662155138
390.0,129.6770767350297,109.24744712109694,105.27254108066674,79.17560733437372,185.84585026805698,79.17560733436257,8157.243525103768
391.0,115.39214324256639,95.36022812398446,101.59941518863423,69.80934898684066,172.733088581514,69.80934898683033,7546.719261935501
392.0,136.19381580604573,74.27922555307833,110.44111610008112,72.32769337037567,176.2587707184639,72.32769337036558,7709.231667619954
393.0,126.65066314704441,108.51968015435978,93.67488664154745,74.66036174794965,179.52450644706354,74.66036174793838,7860.839396619015
394.0,130.30487572535793,107.2811242204007,84.10038911962717,72.55482031337154,176.57674843865416,72.55482031336005,7723.947861687648
395.0,142.48913948945804,97.51542889203253,82.71348236420688,72.85825021934578,177.00155030701788,72.85825021933378,7743.623265487504
396.0,117.03854267787266,98.32688354581126,82.69402405875087,65.6057206713262,166.8480089397932,65.60572067131531,7278.143081909596
397.0,128.28681840705093,83.83532227811827,104.83662071069908,71.16434158704146,174.63007822179554,71.1643415870312,7634.008827424563
398.0,106.82968135250051,104.86147224609505,118.93955876709587,75.18550363698938,180.2597050917222,75.18550363697976,7895.11295340553
399.0,143.75511421142767,99.986073269717,85.20344960522527,74.68959914307305,179.56543880023577,74.6895991430611,7862.7462044537815
400.0,135.3305278371609,70.98347665835206,80.88494206115989,62.41145486963102,162.37603681742164,62.411454869620165,7076.306257689306
401.0,117.94440876598165,89.54572761618664,110.81629671231173,71.56071561604469,175.18500186240038,71.5607156160349,7659.609605471447
402.0,132.3318150642602,87.83610825506993,90.94506665126664,69.44499705019744,172.2229958702127,69.44499705018653,7523.307094535405
403.0,144.88498000630844,87.04725208943891,98.05548097318702,74.99638619676769,179.99494067541008,74.99638619675649,7882.764092166809
404.0,111.54495284766676,101.79238194999718,107.74728903125954,72.37783053794017,176.3289627530531,72.37783053793017,7712.479351075215
405.0,113.83078451155042,73.2952418246337,107.21997208298852,64.5135289468357,165.31894052551044,64.51352894682645,7208.9119400023255
406.0,131.18044857124542,80.93038107992837,118.0345424900164,75.0427565121361,180.059859116928,75.04275651212609,7885.791319147812
407.0,111.04231567123601,87.29339204170408,117.74463680670395,70.90598368226897,174.26837715511553,70.90598368225952,7617.338259084038
408.0,121.78909267704489,95.54103790656342,95.90377591851177,70.06879603005717,173.0963144420164,70.06879603004649,7563.405961591596
409.0,115.9686080939468,109.35910591839313,96.37336025260171,72.55913948971099,176.58279528553044,72.55913948970013,7724.22780844981
410.0,140.76396814716537,79.19818423564345,88.52418816100334,68.67245310114308,171.14143434153695,68.6724531011321,7473.749341738107
411.0,106.24536331538046,96.0666730150354,94.74105374895045,65.30973237630533,166.43362532676562,65.3097323762953,7259.358732009983
412.0,139.57432999358548,88.9283962676623,118.72773711658887,80.0677833464445,187.09489668495797,80.06778334643413,8216.26986400447
413.0,112.42102062812485,104.74492671822443,111.06387411166966,74.47935925238023,179.27110295326864,74.47935925237005,7849.0383775521905
414.0,135.83687378576207,103.79132912467551,110.44095963771996,80.90269486712779,188.2637728139129,80.90269486711675,8271.644860921906
415.0,130.04881286525662,75.2497951072955,81.30104717965008,62.23519269184536,162.12926976852197,62.23519269183482,7065.225296016816
416.0,141.83391391262748,94.66601258082952,111.86149163904705,80.4004170978178,187.56058393687945,80.40041709780674,8238.315689003908
417.0,124.26089406050201,74.69232755849578,85.00743168810202,61.45901567857974,161.04262194995064,61.45901567856937,7016.5002495049785
418.0,132.42261148915884,87.2122357959785,88.02098906801346,68.4281871627133,170.79946202773516,68.42818716270229,7458.103624502307
419.0,124.66378186965747,72.56835748300536,103.27885607657595,66.32676336156139,167.85746870612545,66.32676336155185,7323.972535457879
420.0,115.75973617740391,101.90236402548753,92.41447835694295,69.14017016467909,171.79623823048695,69.14017016466826,7503.739248411379
421.0,123.20880596327206,70.46482159632403,82.89787551178236,59.28573619748493,158.0000306764186,59.28573619747485,6880.681364839125
422.0,120.6997422562674,89.19755338868494,104.00082192477214,70.26415222641093,173.36981311691278,70.2641522264007,7575.979027132342
423.0,116.66650314837213,97.79927544506171,114.40489588756819,74.6678454356104,179.5349836097913,74.66784543560026,7861.327453132762
424.0,136.19403955573398,71.58475301393429,99.22027789031316,68.23502072354516,170.52902901290142,68.23502072353482,7445.738975558625
425.0,109.197207136727,79.6818006345011,119.46650373068586,68.63103279470079,171.08344591252123,68.63103279469192,7471.095489195331
426.0,110.69982171606053,89.95552613805424,104.72622937272476,67.75928741967968,169.8630023874899,67.75928741966985,7415.317420612806
427.0,133.09859882176414,92.38594733947656,80.39083389676735,67.9045235464952,170.06633296502898,67.9045235464838,7424.600215950716
428.0,118.05845232975967,90.70846573538846,83.51465996579333,63.90634647971021,164.46888507153164,63.90634647969955,7170.52248112449
429.0,119.02507724836723,71.32812435165467,83.14313988620083,58.38127690773303,156.73378767076653,58.38127690772308,6824.42227886264
430.0,120.87693104806384,75.30863016172242,102.70163393046232,65.8491750412703,167.1888450577177,65.84917504126054,7293.605965967698
431.0,132.57859876549063,102.0234679643633,88.0060097697924,72.82590485285981,176.95626679393817,72.82590485284832,7741.525049653499
432.0,111.69930329036279,74.18271361337601,105.45720998174546,63.62918437810375,164.08085812928576,63.62918437809469,7153.022082842102
433.0,133.25902905947603,71.26344579302568,117.4484898497476,72.63851903009426,176.69392664207058,72.63851903008444,7729.373413876936
434.0,107.0788513460589,91.65185341204281,108.36242077803666,68.26268398123801,170.56775757367186,68.26268398122846,7447.5092741572935
435.0,139.83876494984344,98.56347728529711,112.06912332279168,81.02098987000258,188.42938581793794,81.02098986999162,8279.501439482468
436.0,118.57800770171224,102.5930045498605,83.204593855387,67.4634135608926,169.44877898518547,67.46341356088159,7396.419010120331
437.0,140.7926662424211,91.90369504614945,112.69191079849975,79.52596237857239,186.33634732993633,79.52596237856157,8180.404932806785
438.0,123.092731380732,95.743107807861,101.05610643744453,72.02704283120929,175.8378599636293,72.0270428311989,7689.766778775907
439.0,134.26358087021327,73.26519928122359,82.41408335962255,63.21848926797997,163.50588497511015,63.21848926796927,7127.117119748641
440.0,114.88412936040586,76.38178720452754,114.87134266368807,67.98154683196785,170.17416556469496,67.9815468319586,7429.5248039893595
441.0,113.76855949432178,109.03461023276526,93.47583167084427,70.96441217588439,174.35017704617337,70.96441217587346,7621.107251097299
442.0,112.28471662754797,101.58794028569916,106.34831102003504,72.12381409804571,175.97333973720086,72.12381409803558,7696.030121115646
443.0,124.92782865812556,92.21454203750525,108.76807113089055,73.797188772528,178.3160642814757,73.7971887725176,7804.618214130833
444.0,114.13818965325194,109.85335664226967,118.99172648587133,78.81860964160818,185.34605349818676,78.81860964159794,8133.66702282017
445.0,131.01302745387747,77.9816980371658,107.20912969725165,70.94231034951976,174.3192344892655,70.9423103495096,7619.681472887801
446.0,107.88793635916703,71.22610008823224,90.30731554044854,57.18275058468109,155.05585081849492,57.18275058467176,6750.11161483122
447.0,123.50491826957266,104.73090021633521,109.08676279065233,77.15370037548102,183.01518052560866,77.15370037547042,8024.035138599204
448.0,134.70826084799924,87.01973337792302,93.83739970187852,70.75452762584584,174.05633867612013,70.75452762583483,7607.571451610501
449.0,119.8415505193841,109.50598254944231,81.6043676564993,69.39761786041251,172.1566650045121,69.39761786040108,7520.264506399012
450.0,139.68125984489794,93.14701634289574,97.54461676758362,75.1096743986629,180.15354415806274,75.10967439865162,7890.160689853942
451.0,134.01030641660546,89.46675765698811,114.93692952326643,77.47470399909837,183.46458559867372,77.47470399908785,8045.1316970805765
452.0,141.02807456045034,86.86883707493821,91.07311188940207,71.75588927201945,175.4582449807628,71.75588927200832,7672.226360696338
453.0,128.69401314373448,106.49453382466764,88.42648756022666,73.1220689790312,177.37089657057783,73.12206897901963,7760.744397642016
454.0,129.9186633425393,95.26240880370082,109.32452089661123,76.32517442439013,181.85524419408176,76.32517442437948,7969.674565929422
455.0,110.2627074050904,98.63299858728354,116.36130082662564,73.60500200560935,178.04700280779056,73.60500200559959,7792.119791972091
456.0,112.18732435480968,79.5017329969551,118.85580376166558,69.27790032749989,171.9890604584397,69.27790032749073,7512.578412205708
457.0,112.23907810837959,104.17540373478317,99.69111425792138,70.91341061798767,174.27877486511906,70.91341061797733,7617.817305397218
458.0,114.88924297612708,104.82999605090046,97.81221020010662,71.3327791844732,174.8658908581984,71.33277918446251,7644.884123171127
459.0,125.59269415718761,84.36933477599062,103.71803405739709,70.20001852666118,173.2800259372631,70.20001852665095,7571.85060048721
460.0,111.54095490340092,85.64326146607043,118.7764928934115,70.87079684204501,174.21911557880202,70.87079684203579,7615.068808189479
461.0,115.3253373080451,96.26946658165168,93.00760256898779,67.53011954669351,169.54216736530793,67.53011954668308,7400.6782796583075
462.0,135.93892502746402,75.23494642873399,118.79284180314178,74.99020978218012,179.98629369498988,74.99020978216974,7882.360903704088
463.0,123.15158165534557,79.44201853385856,82.93986989320051,61.92160884778721,161.69025238684054,61.92160884777682,7045.526044382624
